,height,lean angle,width,material,n_struts,E1,E2,E3,weight,cost,reliability,IoP E1,IoP E2,IoP E3,CAC E1,CAC E2,CAC E3,IoP,CAC,value
2590,16.0,30.0,90,Inconel,12,0.6173943930061015,0.46262025717238514,0.9263647810769292,29.391357228207127,17.634814336924272,1.0,0.6173943930061011,0.058225558026471703,0.9263647810769292,1.7776733862094327,1.777673386209433,3.415630715332016,0.5339949107031673,2.323659162583627,-0.919273782271024
2591,16.0,30.0,90,Inconel,14,0.6834239958173614,0.5223312559630376,1.2490308146759552,34.289916766241646,20.573950059744988,1.0,0.6834239958173611,0.07087340663627616,1.2490308146759552,1.571394090809515,1.5713940908095152,2.48392492835233,0.6677760723765308,1.87557103665712,-1.338557333780448
2592,16.0,30.0,90,Inconel,16,0.6506059715242977,0.4926537033889888,1.5690871555098453,39.188476304276165,23.5130857825657,1.0,0.6506059715242977,0.06366535178238328,1.5690871555098456,1.6127911851700054,1.6127911851700056,2.1524185888899736,0.7611194929388422,1.792666986409995,-1.5923019386146229
2593,16.0,30.0,90,Inconel,18,0.6071400897286239,0.4533472241003757,1.9077463481124641,44.08703584231069,26.45222150538641,1.0,0.6071400897286235,0.05476423243568562,1.9077463481124641,1.4686397861499694,1.4686397861499692,1.878216812210158,0.8565502234255912,1.6051654615033655,-1.8438118949882474
2594,16.0,30.0,90,Inconel,20,0.6480389575363855,0.4903323359628367,2.2173068466346795,48.98559538034521,29.39135722820712,1.0,0.6480389575363854,0.06421081995809881,2.2173068466346795,1.4735086057339384,1.473508605733938,1.7932495972150675,0.9765188747097212,1.580088936227648,-2.136556420884376
2595,16.0,30.0,90,Inconel,22,0.6667270245211908,0.5072320763462371,2.542535714472419,53.884154918379735,32.330492951027836,1.0,0.6667270245211907,0.06793707927990653,2.5425357144724194,1.46419461244174,1.46419461244174,1.740943944197967,1.0923999394245056,1.5564443896938158,-2.4593688175301227
2596,16.0,30.0,90,Inconel,24,0.6114948562090475,0.4572852677198329,2.8813419428450486,58.782714456414254,35.269628673848544,1.0,0.6114948562090475,0.057394788567875415,2.8813419428450486,1.4251183818543205,1.425118381854321,1.8355213637545231,1.1834105292073238,1.5619193758210548,-2.696518269908436
2597,16.0,30.0,90,Inconel,26,0.6020203561910571,0.44871741580145363,3.176132437907415,63.68127399444877,38.20876439666926,1.0,0.602020356191057,0.053496565410999807,3.176132437907415,1.4101592102908935,1.4101592102908935,1.8003154395913332,1.277216453169824,1.5402112867243734,-2.9774923428053737
2598,16.0,30.0,90,Inconel,28,0.64361718913061,0.4863337020669991,3.506167711933051,68.57983353248329,41.147900119489975,1.0,0.6436171891306102,0.06302721898856112,3.5061677119330517,1.4514714544239848,1.4514714544239848,1.775469909773642,1.4042707066840743,1.559470939540537,-3.2930427843031334
2599,16.0,30.0,90,Inconel,30,0.6187634811390907,0.4638583324654759,3.814540846962479,73.47839307051782,44.08703584231069,1.0,0.6187634811390906,0.05845822556199434,3.8145408469624784,1.423197761525651,1.4231977615256508,1.6840339159248991,1.497254184554521,1.5101431463254003,-3.60870707066576
2604,16.0,30.0,90,Titanium,14,0.6719758355678179,1.7215614984953038,1.333333333333333,18.547537396147803,20.40229113576258,1.0,0.671975835567818,-0.129398415596422,1.333333333333334,1.5649662591647608,1.564966259164761,2.0978860735963827,0.62530358443491,1.7426061973086349,-1.368206135921829
2605,16.0,30.0,90,Titanium,16,0.6754605867256811,1.7272338080953151,1.666666666666667,21.197185595597485,23.31690415515724,1.0,0.6754605867256813,-0.12828811172058008,1.666666666666667,1.5119129122290536,1.511912912229053,1.8637351897564245,0.737946380557256,1.6291870047381771,-1.6566033128492739
2606,16.0,30.0,90,Titanium,18,0.6307305037276112,1.6544243397271885,2.0,23.846833795047168,26.231517174551897,1.0,0.6307305037276114,-0.13932223280366024,2.0000000000000004,1.4802280948054654,1.4802280948054654,1.6411016129529117,0.8304694236413172,1.5338526008546143,-1.8912750695636444
2607,16.0,30.0,90,Titanium,20,0.6059417101311214,1.6140743389609145,2.3333333333333335,26.496481994496857,29.146130193946547,1.0,0.6059417101311216,-0.14515605310237367,2.333333333333335,1.4352896044767933,1.4352896044767933,1.5858252663506656,0.9313729967873609,1.4854681584347507,-2.1404031948666002
2608,16.0,30.0,90,Titanium,22,0.6468262772156984,1.6806242622869556,2.666666666666666,29.146130193946547,32.06074321334119,1.0,0.6468262772156986,-0.13626931334598036,2.666666666666668,1.4466739521532888,1.4466739521532888,1.5192609305180447,1.0590745435121287,1.4708696116082074,-2.4841795763961825
2609,16.0,30.0,90,Titanium,24,0.6401953523924697,1.669830763173862,3.0,31.795778393396226,34.97535623273585,1.0,0.6401953523924696,-0.1381508500845029,3.0,1.4485303149216282,1.4485303149216282,1.528494940146834,1.167348167435989,1.4751851899966966,-2.7692482836031083
2610,16.0,30.0,90,Titanium,26,0.606855269505073,1.6155613867793361,3.333333333333334,34.44542659284591,37.8899692521305,1.0,0.6068552695050731,-0.14506790148935292,3.333333333333333,1.4169143462829057,1.4169143462829057,1.5659472219672415,1.2650402337830178,1.4665919715110176,-3.0431397269517193
2611,16.0,30.0,90,Titanium,28,0.6069500288383578,1.615715631444603,3.666666666666666,37.095074792295605,40.80458227152516,1.0,0.6069500288383578,-0.14519589810780142,3.666666666666667,1.4212995564534063,1.421299556453406,1.5673796996421214,1.3761402657990744,1.4699929375163112,-3.337022365230992
2612,16.0,30.0,90,Titanium,30,0.6528724789668691,1.6904659774290485,4.0,39.74472299174528,43.71919529091981,1.0,0.652872478966869,-0.13429760641885696,4.0,1.4564486865583766,1.4564486865583768,1.4038951309183927,1.5061916241826705,1.4389308346783822,-3.7278522329199237
2623,16.0,30.0,100,Steel,26,0.8241545912288833,-0.19313295494639135,1.0231794075463339,89.29419318929271,28.098553182935035,0.02,0.8241545912288832,-0.04312670178950191,1.0231794075463336,1.8282666863925447,1.8282666863925319,1.3494398791222493,0.6014024323285717,1.6686577506357754,-0.9905834748206594
2625,16.0,30.0,100,Steel,30,0.8410578932506964,-0.18565622165878068,1.3410634607320375,103.0317613722608,32.42140751877119,0.06,0.8410578932506958,-0.04077236274663517,1.3410634607320375,0.9223160149338483,0.9223160149338481,0.6456950727264651,0.7137829970786994,0.8301090341980538,-1.3038353605226352
2630,16.0,30.0,100,Inconel,14,0.7733754868646204,0.44330747632696593,1.333333333333333,38.09990751804627,22.859944510827763,1.0,0.7733754868646203,0.05368942369336287,1.333333333333334,1.5200409969894662,1.5200409969894662,2.51784532185215,0.7201327479637724,1.8526424386103608,-1.4646389978657772
2631,16.0,30.0,100,Inconel,16,0.7851819981981771,0.45291651073805367,1.666666666666667,43.54275144919574,26.12565086951744,1.0,0.7851819981981769,0.05533349563815291,1.6666666666666663,1.4466331654930167,1.446633165493017,2.0308101668782257,0.835727386834332,1.64135883262142,-1.7931536067932956
2632,16.0,30.0,100,Inconel,18,0.8546740996327151,0.5094744536492142,2.0,48.98559538034521,29.391357228207127,1.0,0.8546740996327151,0.0682438492679308,2.0,1.5531761978948555,1.5531761978948555,1.8998202411356273,0.974305982966882,1.6687242123084463,-2.1570060503315682
2633,16.0,30.0,100,Inconel,20,0.8191279168788729,0.4805442740546986,2.3333333333333335,54.428439311494664,32.657063586896804,1.0,0.8191279168788729,0.061333542521015784,2.3333333333333335,1.4520560867075094,1.4520560867075094,1.7836882160626475,1.071264930911074,1.5626001298258887,-2.394374032828884
2634,16.0,30.0,100,Inconel,22,0.8135173762760661,0.4759779905697584,2.666666666666666,59.87128324264414,35.92276994558648,1.0,0.8135173762760661,0.060929951176788316,2.666666666666668,1.4349397199777898,1.4349397199777898,1.7850955731160383,1.180371331373174,1.5516583376905393,-2.7020632158929487
2635,16.0,30.0,100,Inconel,24,0.7842373054253948,0.4521476481075005,3.0,65.31412717379361,39.188476304276165,1.0,0.7842373054253946,0.055186062522162634,3.0,1.4132375981263747,1.4132375981263747,1.8181769732176218,1.2798077893158524,1.548217389823457,-2.9737569431543434
2636,16.0,30.0,100,Inconel,26,0.7980819815837041,0.46341549564155143,3.333333333333334,70.75697110494309,42.45418266296584,1.0,0.7980819815837037,0.05906149280981061,3.3333333333333326,1.4289796074198224,1.4289796074198224,1.8289458955276428,1.3968256025756156,1.5623017034557627,-3.2692626131419877
2637,16.0,30.0,100,Inconel,28,0.7587724503614989,0.43142241762499006,3.666666666666666,76.19981503609255,45.719889021655526,1.0,0.7587724503614988,0.04974332041238069,3.666666666666667,1.4048529367659162,1.4048529367659162,1.8406973950388237,1.4917274791468487,1.5501344228568854,-3.5404341937167256
2638,16.0,30.0,100,Inconel,30,0.8588841269902425,0.5129008932304917,4.0,81.64265896724201,48.98559538034521,1.0,0.8588841269902425,0.06851434748979195,4.0,1.4703250900262186,1.4703250900262186,1.6092735248433991,1.6424661581600113,1.516641234965279,-3.9900802428079083
2642,16.0,30.0,100,Titanium,12,0.8035389229701952,1.6421421831815994,1.0,17.66432132966457,19.43075346263103,1.0,0.8035389229701951,-0.14082584355421945,1.0,1.9846845191938742,1.9846845191938745,2.0066318596782184,0.5542376931386586,1.9920002993553225,-1.4392584364013747
2643,16.0,30.0,100,Titanium,14,0.8564450256677303,1.7196483816365165,1.333333333333333,20.608374884608665,22.669212373069534,1.0,0.8564450256677303,-0.13001557619011142,1.3333333333333337,1.814473855627428,1.8144738556274276,1.6758034738422591,0.6865875942703176,1.7682503950323716,-1.7381870441162846
2644,16.0,30.0,100,Titanium,16,0.8326497346755066,1.6847888389391537,1.666666666666667,23.552428439552763,25.907671283508034,1.0,0.8326497346755066,-0.13424808787677311,1.6666666666666663,1.4413795570960906,1.4413795570960908,1.3460581647792522,0.7883561044884666,1.4096057596571445,-1.9668575130645585
2645,16.0,30.0,100,Titanium,18,0.7799635406258308,1.6076048014908857,2.0,26.496481994496857,29.146130193946544,1.0,0.7799635406258306,-0.14602628926744632,1.9999999999999998,1.4449291827834287,1.4449291827834287,1.2811413533967464,0.8779790837861281,1.3903332396545345,-2.181149406334245
2646,16.0,30.0,100,Titanium,20,0.8126554266580895,1.6554976470699243,2.3333333333333335,29.44053554944095,32.38458910438504,1.0,0.8126554266580892,-0.13981734806011933,2.3333333333333335,1.4345889370346976,1.4345889370346978,1.201286414974347,1.0020571373104346,1.3568214296812473,-2.483391042501652
2647,16.0,30.0,100,Titanium,22,0.8033086203083443,1.6418047951884571,2.666666666666666,32.38458910438504,35.62304801482355,1.0,0.8033086203083443,-0.14113607260645902,2.6666666666666674,1.4303423023274686,1.4303423023274686,1.2096563674550886,1.1096130714561843,1.3567803240366754,-2.772352405605024
2648,16.0,30.0,100,Titanium,24,0.8326915743777115,1.6848501331206762,3.0,35.32864265932914,38.86150692526206,1.0,0.8326915743777116,-0.1354157649895705,3.0,1.4495537773643292,1.4495537773643292,1.1937781724881713,1.232425269796047,1.3642952424056098,-3.092198982451918
2649,16.0,30.0,100,Titanium,26,0.841615810077863,1.697923928920544,3.333333333333334,38.27269621427323,42.09996583570056,1.0,0.8416158100778628,-0.13314042808895507,3.3333333333333326,1.4600925746557767,1.4600925746557767,1.193690945813116,1.3472695717740801,1.3712920317082231,-3.391335169782888
2650,16.0,30.0,100,Titanium,28,0.7875286185915122,1.6186874631166561,3.666666666666666,41.21674976921733,45.33842474613907,1.0,0.7875286185915124,-0.14484363362080438,3.666666666666667,1.421902107173262,1.421902107173262,1.2171036290510409,1.4364505505457916,1.3536359477991884,-3.6544727575708107
2651,16.0,30.0,100,Titanium,30,0.8223160480184457,1.6696502305749732,4.0,44.160803324161414,48.576883656577564,1.0,0.8223160480184454,-0.13693607709352723,3.9999999999999996,1.4467404911255932,1.4467404911255932,1.0844286055488201,1.5617933236416393,1.325969862600002,-4.028117860785572
2659,16.0,30.0,110,Steel,20,0.999286373600573,-0.1960618129428191,0.6998890816884875,75.5566250063246,23.775698847098873,0.04,0.999286373600573,-0.04241206242265366,0.6998890816884874,2.0929628312527773,2.092962831252764,1.5400861751992898,0.5522544642888022,1.908670612568277,-0.8459066508817386
2660,16.0,30.0,110,Steel,22,0.9972152655770458,-0.1968946315182968,0.8672853145642939,83.11228750695706,26.15326873180876,0.04,0.9972152655770459,-0.0424718803832302,0.8672853145642944,1.2555070856821462,1.2555070856821404,0.9573889997810098,0.6073428999193701,1.1561343903817656,-0.9606957225375758
2661,16.0,30.0,110,Steel,24,1.0128714827108987,-0.19059906976938357,1.0351416318205755,90.66795000758954,28.53083861651865,0.06,1.012871482710899,-0.040982591968001844,1.0351416318205755,1.473481935637178,1.4734819356371813,1.135449165349902,0.6690101741878243,1.3608043455414205,-1.1499303362664592
2662,16.0,30.0,110,Steel,26,1.0020554760352807,-0.19494832203899978,1.2142887926250407,98.22361250822198,30.90840850122853,0.02,1.0020554760352807,-0.043197989685359595,1.2142887926250407,1.8419919884008875,1.8419919884008782,1.3899189080101493,0.7243820929916539,1.6913009616039716,-1.2906687672255253
2663,16.0,30.0,110,Steel,28,1.0396761961458967,-0.17982055749217005,1.3764427603094782,105.77927500885446,33.28597838593842,0.02,1.039676196145897,-0.0406951854585521,1.3764427603094784,1.8300232328070927,1.8300232328071127,1.3966538836913935,0.7918079236656078,1.6855667831018664,-1.4794423257223985
2669,16.0,30.0,110,Inconel,14,0.970289200470519,0.45779162887585706,1.333333333333333,41.9098982698509,25.145938961910538,1.0,0.9702892004705188,0.05632078542785654,1.333333333333333,1.5003705009249497,1.5003705009249495,2.4716199337652633,0.786647773077236,1.8241203118717209,-1.6407992250190684
2670,16.0,30.0,110,Inconel,16,1.0032801201797752,0.4822011858939762,1.666666666666667,47.89702659411532,28.738215956469194,1.0,1.0032801201797752,0.06206750353326715,1.6666666666666663,1.5892650147400589,1.5892650147400587,2.138374978004834,0.9106714301265696,1.7723016691616504,-2.002273712463978
2671,16.0,30.0,110,Inconel,18,0.9686044690639031,0.45654511778455037,2.0,53.88415491837974,32.33049295102784,1.0,0.9686044690639035,0.05796990590300138,2.0000000000000004,1.3568275502482086,1.3568275502482088,1.920562566326348,1.0088581249889685,1.544739222274255,-2.250604675454489
2672,16.0,30.0,110,Inconel,20,0.9809666254889692,0.465691718266861,2.3333333333333335,59.87128324264414,35.92276994558648,1.0,0.9809666254889693,0.05781933452260166,2.333333333333333,1.4338625483612235,1.4338625483612235,1.7913801817043231,1.1240397644483013,1.5530350928089234,-2.548911439064877
2673,16.0,30.0,110,Inconel,22,0.9878385086246709,0.4707761361824881,2.666666666666666,65.85841156690856,39.51504694014513,1.0,0.987838508624671,0.058786243240992186,2.6666666666666674,1.4313752461212135,1.431375246121214,1.780767594464638,1.2377638061774434,1.5478393622356883,-2.861327460868584
2674,16.0,30.0,110,Inconel,24,1.0282697515545036,0.5006906926212489,3.0,71.84553989117296,43.10732393470379,1.0,1.0282697515545036,0.06642167834451852,3.0,1.4691888837083864,1.4691888837083864,1.7626785581479458,1.3648971432996742,1.5670187751882396,-3.177197528080682
2675,16.0,30.0,110,Inconel,26,1.0042017453128107,0.4828830844719007,3.333333333333334,77.8326682154374,46.699600929262445,1.0,1.004201745312811,0.06244525776042603,3.3333333333333344,1.44509350279574,1.44509350279574,1.78337708692874,1.4666601121355238,1.55785469750674,-3.462786496535312
2676,16.0,30.0,110,Inconel,28,0.9293643361873469,0.4275118483488962,3.666666666666666,83.8197965397018,50.291877923821076,1.0,0.9293643361873468,0.050233440474323515,3.666666666666666,1.3886367635350576,1.3886367635350572,1.8606333299159183,1.5487548144427787,1.5459689523286777,-3.699180546626506
2677,16.0,30.0,110,Inconel,30,1.0092996124292872,0.4866549307601239,4.0,89.8069248639662,53.884154918379735,1.0,1.0092996124292875,0.063366131338833,4.0,1.4452247916658343,1.4452247916658336,1.6558122918418223,1.6908885812560401,1.5154206250578302,-4.121778628180383
2681,16.0,30.0,110,Titanium,12,0.9582126371052168,1.6079414030430343,1.0,19.43075346263103,21.37382880889413,1.0,0.9582126371052169,-0.14669401803513002,1.0,1.1730706542664016,1.173070654266402,1.038901677087118,0.6038395396900289,1.1283476618733073,-1.7189736053084856
2682,16.0,30.0,110,Titanium,14,1.0240351074744445,1.695603561111958,1.333333333333333,22.669212373069534,24.936133610376498,1.0,1.0240351074744447,-0.1336562213098526,1.333333333333334,1.709585979411797,1.7095859794117967,1.318809402682807,0.7412374064993087,1.5793271205021335,-1.9801676080089519
2683,16.0,30.0,110,Titanium,16,0.975580233909251,1.6310715135930074,1.666666666666667,25.907671283508034,28.498438411858842,1.0,0.975580233909251,-0.14236663699486832,1.6666666666666663,1.423906080844772,1.423906080844772,1.090148982832432,0.833293421193683,1.3126537148406587,-2.1941699123129297
2684,16.0,30.0,110,Titanium,18,1.0497359048715742,1.7298318018827248,2.0,29.146130193946544,32.06074321334119,1.0,1.0497359048715744,-0.12847918313101833,2.0,1.469545853312085,1.4695458533120846,1.0180362308346573,0.9737522405801853,1.319042645819609,-2.495450737812742
2685,16.0,30.0,110,Titanium,20,1.0161434967998066,1.6850935389493455,2.3333333333333335,32.38458910438504,35.62304801482355,1.0,1.0161434967998069,-0.13445550961451144,2.333333333333333,1.4827693988847008,1.4827693988847006,1.0141515473525045,1.0716737735062096,1.3265634483739686,-2.7441026938097437
2686,16.0,30.0,110,Titanium,22,1.0161356211997927,1.6850830502501295,2.666666666666666,35.62304801482355,39.185352816305915,1.0,1.0161356211997927,-0.13434242044556163,2.6666666666666674,1.4511478409188647,1.451147840918864,0.9926491702922138,1.182819955806966,1.298314950709981,-3.047102330917017
2687,16.0,30.0,110,Titanium,24,1.04825816473619,1.727863752239401,3.0,38.86150692526206,42.74765761778826,1.0,1.04825816473619,-0.12815751894894764,3.0,1.4710198645399546,1.4710198645399546,0.9865604301914381,1.306700215262414,1.3095333864237826,-3.364870003825228
2688,16.0,30.0,110,Titanium,26,0.968057462258258,1.6210527100767231,3.333333333333334,42.09996583570056,46.30996241927061,1.0,0.9680574622582582,-0.14456770078489153,3.3333333333333326,1.4215912433852076,1.421591243385208,1.0042758907931506,1.3856076982688998,1.2824861258545222,-3.6129583414553204
2689,16.0,30.0,110,Titanium,28,0.9216916350987464,1.5593028479604312,3.666666666666666,45.33842474613907,49.872267220752995,1.0,0.9216916350987467,-0.15394880606187364,3.6666666666666674,1.381974289366976,1.381974289366976,1.0092492824551504,1.478136498567847,1.2577326203963675,-3.894570544343831
2690,16.0,30.0,110,Titanium,30,1.0600514994907966,1.7435700782040577,4.0,48.57688365657757,53.43457202223534,1.0,1.0600514994907968,-0.12575888530931406,4.0,1.4883803380126872,1.4883803380126874,0.8751825686664588,1.644764204727161,1.2839810815639445,-4.3070824908172884
2699,16.0,30.0,120,Steel,22,1.2210638212724747,-0.18130878683811438,1.0509394148756923,90.66795000758954,28.53083861651865,0.06,1.2210638212724745,-0.03902279309781388,1.0509394148756925,1.8414362353151363,1.8414362353151355,1.3614371945439736,0.7443268143501177,1.6814365550580819,-1.357421023043671
2701,16.0,30.0,120,Steel,26,1.1155453447485588,-0.2202032340525426,1.4198651979184094,107.15303182715127,33.718263819522036,0.02,1.1155453447485588,-0.04683798340493614,1.4198651979184094,1.887921997598232,1.8879219975982289,1.3515902394001076,0.8295241864206773,1.709144744865523,-1.5492524377053107
2703,16.0,30.0,120,Steel,30,1.1694457700518093,-0.2003353652597501,1.791291714707519,123.63811364671297,38.90568902252542,0.06,1.1694457700518093,-0.04288565529438219,1.7912917147075191,1.52050258385283,1.5205025838528323,1.003709510076385,0.9726172764883154,1.348238225927349,-1.9655009281108804
2707,16.0,30.0,120,Inconel,12,1.1558327536277426,0.46215017352902604,1.0,39.18847630427618,23.5130857825657,1.0,1.155832753627743,0.057262116684026546,1.0,1.5760750599075057,1.5760750599075057,3.0530315403972295,0.7376982901039232,2.0683938867374136,-1.4773146068738834
2708,16.0,30.0,120,Inconel,14,1.2141387963617516,0.5016950734559164,1.333333333333333,45.71988902165553,27.431933412993327,1.0,1.2141387963617516,0.06572637925145022,1.3333333333333337,1.421432586489252,1.421432586489252,2.2732717616214138,0.8710661696488451,1.7053789781999729,-1.8812340311686513
2709,16.0,30.0,120,Inconel,16,1.16131492004667,0.4658683425601165,1.666666666666667,52.251301739034886,31.350781043420934,1.0,1.16131492004667,0.05848470301710762,1.6666666666666663,1.4619828178382044,1.4619828178382046,2.0937404988243604,0.9621554299101479,1.6725687115002568,-2.1307138809774138
2710,16.0,30.0,120,Inconel,18,1.17644082059709,0.4761271801612075,2.0,58.78271445641427,35.26962867384855,1.0,1.17644082059709,0.060789916476650864,1.9999999999999998,1.4897722941685563,1.4897722941685563,1.8981715855098624,1.0790769123579136,1.6259053912823251,-2.4404496901968296
2711,16.0,30.0,120,Inconel,20,1.1638524682005555,0.46758938352087703,2.3333333333333335,65.31412717379362,39.18847630427618,1.0,1.1638524682005558,0.05846455348231906,2.3333333333333335,1.4334884672567276,1.4334884672567272,1.7987472177847,1.1852167850054027,1.5552413840993848,-2.710291728704865
2712,16.0,30.0,120,Inconel,22,1.1834326626915859,0.4808692563331887,2.666666666666666,71.84553989117296,43.10732393470379,1.0,1.1834326626915859,0.06155477341344685,2.6666666666666674,1.442097691408681,1.442097691408681,1.780171317373853,1.3038847009239,1.5547889000637383,-3.02965062630793
2713,16.0,30.0,120,Inconel,24,1.1931348997809943,0.4874496033568743,3.0,78.37695260855236,47.0261715651314,1.0,1.1931348997809943,0.06323381847407646,3.0,1.443278748804476,1.443278748804476,1.7580504723189794,1.4187895727516902,1.548202656642644,-3.347096179016038
2714,16.0,30.0,120,Inconel,26,1.2187968355281957,0.5048542947656682,3.333333333333334,84.90836532593168,50.94501919555901,1.0,1.2187968355281957,0.06730915321494148,3.3333333333333326,1.4614831276688498,1.4614831276688498,1.743414654569215,1.5398131073588235,1.555460303302305,-3.6624819287099015
2715,16.0,30.0,120,Inconel,28,1.145342671715019,0.4550354866113084,3.666666666666666,91.43977804331107,54.863866825986655,1.0,1.145342671715019,0.056780858738737006,3.666666666666667,1.4187462587293327,1.4187462587293327,1.832528288965256,1.6229300657068075,1.5566736021413072,-3.8841217961307213
2716,16.0,30.0,120,Inconel,30,1.1610442669521432,0.46568477754633597,4.0,97.97119076069042,58.782714456414254,1.0,1.1610442669521428,0.0587472628101692,3.9999999999999996,1.4265827138208789,1.4265827138208789,1.6797487042484573,1.7399305099207705,1.5109713772967384,-4.259454467658886
2721,16.0,30.0,120,Titanium,14,1.1104571186024657,1.5764751122718146,1.333333333333333,24.7300498615304,27.203054847683443,1.0,1.1104571186024659,-0.1513280432932037,1.333333333333334,1.7454296449745126,1.7454296449745124,1.1042830821679677,0.7641541362141987,1.5317141240389975,-2.111811467738876
2722,16.0,30.0,120,Titanium,16,1.2879899240706194,1.7932096058887175,1.666666666666667,28.262914127463315,31.08920554020965,1.0,1.2879899240706194,-0.11831209968480552,1.666666666666667,1.4848952630113077,1.4848952630113075,0.9338916461828927,0.9454481636841603,1.3012273907351692,-2.540770044593467
2723,16.0,30.0,120,Titanium,18,1.143970313063981,1.617388481561212,2.0,31.795778393396226,34.975356232735855,1.0,1.143970313063981,-0.14488333491011912,2.0000000000000004,1.4851396347258041,1.4851396347258037,0.9001017088650949,0.9996956593846207,1.2901269927722343,-2.6483827635862114
2724,16.0,30.0,120,Titanium,20,1.1897220330958183,1.6732428113965017,2.3333333333333335,35.32864265932914,38.86150692526206,1.0,1.189722033095818,-0.13645690731425117,2.333333333333333,1.4684042604064564,1.4684042604064564,0.8682152386669376,1.1288661530383,1.26834125315995,-2.973953062726101
2725,16.0,30.0,120,Titanium,22,1.2355187842252064,1.7291521158157783,2.666666666666666,38.86150692526206,42.74765761778826,1.0,1.2355187842252062,-0.1285179093239599,2.6666666666666674,1.4759377549535424,1.4759377549535424,0.8522052458402015,1.257889180522638,1.2680269185824289,-3.2892103148086553
2726,16.0,30.0,120,Titanium,24,1.2347527327512824,1.728216909627561,3.0,42.39437119119497,46.63380831031448,1.0,1.2347527327512824,-0.12876269488136427,3.0,1.4739556854487565,1.4739556854487568,0.8541614549391042,1.3686633459566393,1.2673576086122058,-3.587655451304458
2727,16.0,30.0,120,Titanium,26,1.1632962575225352,1.6409818606825963,3.333333333333334,45.92723545712789,50.51995900284067,1.0,1.1632962575225352,-0.14163044691558768,3.3333333333333326,1.425662398443866,1.425662398443866,0.8593484038072354,1.4516663813134265,1.2368910668983226,-3.851312962651868
2728,16.0,30.0,120,Titanium,28,1.1983190744674859,1.6837381978879078,3.666666666666666,49.4600997230608,54.40610969536689,1.0,1.1983190744674859,-0.13424728672716393,3.666666666666667,1.4556385209410274,1.4556385209410274,0.8572935600598445,1.576912818135663,1.2561902006472998,-4.161954674374074
2729,16.0,30.0,120,Titanium,30,1.199833272600844,1.685586751820256,4.0,52.992963988993715,58.292260387893094,1.0,1.1998332726008438,-0.13507469346232936,4.0,1.45044920987422,1.45044920987422,0.7381338732007463,1.6882528597128381,1.2130107643163954,-4.518712518032348
2737,16.0,40.0,60,Steel,20,0.15255247133585392,-0.02342106925373123,0.17368086153220877,44.18347748231868,13.903387751229621,0.42,0.15255247133585395,-0.0037496656851187587,0.17368086153220869,1.768317980364608,1.7683179803646065,1.341581371009738,0.10749455572764795,1.6260724439129843,0.01821503244992151
2738,16.0,40.0,60,Steel,22,0.1704679094469909,-0.008240988667771693,0.2902829856366302,48.60182523055056,15.293726526352584,0.46,0.17046790944699097,5.165102898408602e-05,0.29028298563663013,1.471525156469739,1.471525156469739,1.1077256413218233,0.15360084870420174,1.3502586514204336,-0.05028940976696819
2739,16.0,40.0,60,Steel,24,0.17046857177679212,-0.00824042746353572,0.40401173765186243,53.02017297878241,16.684065301475552,0.44,0.17046857177679223,0.00033431836735763385,0.4040117376518625,1.5486877637598293,1.5486877637598293,1.1468405166817162,0.19160487593200412,1.4147386814004583,-0.1549933255427813
2740,16.0,40.0,60,Steel,26,0.1319585144404566,-0.04087070812477693,0.523449378451152,57.438520727014286,18.07440407659851,0.28,0.1319585144404566,-0.009668805810316445,0.5234493784511519,1.5386218269846879,1.5386218269846867,1.1597072852375736,0.21524636236043068,1.4123169797356496,-0.22641314625693212
2741,16.0,40.0,60,Steel,28,0.13654311192251584,-0.03698609426269204,0.6421872432841467,61.85686847524617,19.46474285172147,0.34,0.13654311192251595,-0.007957054417820287,0.6421872432841468,1.5472720796305892,1.5472720796305905,1.1722933011273997,0.2569244335962808,1.4222791534628598,-0.3376545633685406
2742,16.0,40.0,60,Steel,30,0.1840200314144354,0.0032419738085226607,0.7571069448551665,66.27521622347803,20.855081626844434,0.46,0.1840200314144354,0.003317605623567012,0.7571069448551665,1.5248753614799824,1.5248753614799806,1.0208135736475277,0.3148148606310563,1.3568547655358303,-0.501395113354739
2749,16.0,40.0,60,Inconel,18,0.18193886230625458,0.8427205520613225,0.9106926865842067,31.510001211551124,18.90600072693067,0.9,0.18193886230625467,0.1555146807084033,0.9106926865842065,1.7936225310138583,1.7936225310138592,1.709370507498513,0.41604874319962154,1.7655385231754102,-0.8764176326367679
2750,16.0,40.0,60,Inconel,20,0.11008923689851939,0.730702252622045,1.121341237578101,35.01111245727904,21.006667474367422,0.74,0.11008923689851953,0.12389612859289571,1.1213412375781007,1.4858421632471646,1.4858421632471654,1.3382194797997413,0.4517755343565053,1.4366346020980238,-0.9389403923830151
2751,16.0,40.0,60,Inconel,22,0.17346754963317523,0.8295132175168257,1.3405613440118982,38.51222370300694,23.107334221804162,0.96,0.1734675496331755,0.1507034630812084,1.3405613440118984,1.477697986456353,1.4776979864563538,1.286610985014369,0.5549107855754275,1.4140023193090254,-1.1867631497915625
2752,16.0,40.0,60,Inconel,24,0.16649999802315374,0.8186503455368976,1.5469413259242148,42.013334948734844,25.208000969240903,0.88,0.16649999802315377,0.14822406133547994,1.5469413259242146,1.4822243579473935,1.4822243579473944,1.2737326361426466,0.6205551284276161,1.4127271173458116,-1.3697399552707101
